SALTY02767	prgJ
SALTY02766	prgK
SALTY02765	STM2870
SALTY02764	orgA
SALTY02763	STM2868
SALTY02762	hilC
SALTY02761	sprB
SALTY02759	sitD
SALTY02758	sitC
SALTY02757	sitB
SALTY02756	sitA
SALTY02755	ygbA
SALTY02754	fhlA
SALTY02753	hypE
SALTY02752	STM2857
SALTY02751	hypC
SALTY02750	hypB
SALTY02749	hypA
SALTY02748	hycA
SALTY02747	hycB
SALTY02746	STM2851
SALTY02745	hycD
SALTY02744	hycE
SALTY02743	hycF
SALTY02742	hycG
SALTY02741	hycH
SALTY02740	hycI
SALTY02738	hydN
SALTY02737	hypF
SALTY02736	ygbD
SALTY02735	STM2840
SALTY02734	ygaA
SALTY02732	srlR
SALTY02730	srlD
SALTY02729	slrB
SALTY02728	srlE
SALTY02727	srlA
SALTY02726	mltB
SALTY02725	ygaD
SALTY02724	recA
SALTY02723	oraA
SALTY02722	alaS
SALTY02721	csrA
SALTY02720	yqaB
SALTY02718	gshA
SALTY02717	luxS
SALTY02716	STM2816
SALTY02714	emrA
SALTY02713	emrR
SALTY02711	proX
SALTY02710	proW
SALTY02709	proV
SALTY02708	nrdF
SALTY02707	nrdE
SALTY02706	nrdI
SALTY02705	nrdH
SALTY02702	ygaM
SALTY02701	ygaC
SALTY02700	STM2800
SALTY02699	stpA
SALTY02698	ygaP
SALTY02697	STM2797
SALTY02695	ygaU
SALTY02693	gabP
SALTY02692	gabT
SALTY02691	gabD
SALTY02690	ygaF
SALTY02689	STM2789
SALTY02688	STM2788
SALTY02687	STM2787
SALTY02686	STM2786
SALTY02685	tctD
SALTY02683	nxiA
SALTY02682	mig-14
SALTY02681	virK
SALTY02680	STM2780
SALTY02678	iroN
SALTY02677	iroE
SALTY02676	iroD
SALTY02675	iroC
SALTY02674	iroB
SALTY02673	hin
SALTY02672	fljB
SALTY02670	STM2769
SALTY02669	STM2768
SALTY02668	STM2767
SALTY02667	STM2766
SALTY02666	STM2765
SALTY02664	STM2763
SALTY02663	STM2762
SALTY02661	STM2760
SALTY02655	STM2754
SALTY02654	STM2753
SALTY02651	STM2750
SALTY02650	STM2749
SALTY02649	STM2748
SALTY02647	STM2746
SALTY02646	STM2745
SALTY02645	STM2744
SALTY02644	STM2743
SALTY02643	STM2742
SALTY02642	STM2741
SALTY02641	STM2740
SALTY02640	STM2739
SALTY02635	STM2734
SALTY02634	STM2733
SALTY02629	STM2728
SALTY02628	STM2727
SALTY02617	STM2715
SALTY02607	STM2705
SALTY02606	STM2704
SALTY02592	smpB
SALTY02591	yfjG
SALTY02589	smpA
SALTY02588	recN
SALTY02585	grpE
SALTY02583	yfjD
SALTY02582	corE
SALTY02581	ffh
SALTY02580	rpsP
SALTY02579	rimM
SALTY02578	trmD
SALTY02577	rplS
SALTY02575	yfiR
SALTY02574	aroF
SALTY02573	tyrA
SALTY02571	pheA
SALTY02569	yfiA
SALTY02568	yfiO
SALTY02567	rluD
SALTY02565	clpB
SALTY02564	STM2655
SALTY02563	kgtP
SALTY02561	pssA
SALTY02560	yfiQ
SALTY02559	yfiP
SALTY02558	trxC
SALTY02557	yfiF
SALTY02556	ung
SALTY02555	yfiD
SALTY02554	yfiK
SALTY02552	srmB
SALTY02550	nadB
SALTY02549	rpoE
SALTY02548	rseA
SALTY02547	rseB
SALTY02545	STM2636
SALTY02537	STM2628
SALTY02536	STM2627
SALTY02530	STM2621
SALTY02528	STM2619
SALTY02524	STM2614
SALTY02523	STM2613
SALTY02509	STM2599
SALTY02501	STM2591
SALTY02498	STM2588
SALTY02497	STM2587
SALTY02496	STM2586
SALTY02494	STM2585
SALTY02492	lepA
SALTY02491	lepB
SALTY02490	rnc
SALTY02489	era
SALTY02488	recO
SALTY02487	pdxJ
SALTY02486	acpS
SALTY02485	yfhL
SALTY02484	STM2575
SALTY02482	STM2573
SALTY02477	yfhC
SALTY02474	purG
SALTY02473	yfhK
SALTY02471	yfhA
SALTY02470	glnB
SALTY02468	cadA
SALTY02467	cadB
SALTY02466	cadC
SALTY02465	hmpA
SALTY02464	glyA
SALTY02463	hcaT
SALTY02462	csiE
SALTY02461	STM2552
SALTY02459	asrC
SALTY02458	asrB
SALTY02457	asrA
SALTY02454	STM2545
SALTY02453	yfhP
SALTY02452	nifS
SALTY02451	nifU
SALTY02450	yfhF
SALTY02449	hscB
SALTY02447	fdx
SALTY02445	pepB
SALTY02444	sseB
SALTY02443	STM2534
SALTY02442	sseA
SALTY02441	STM2532
SALTY02440	pbpC
SALTY02439	STM2530
SALTY02438	STM2529
SALTY02437	STM2528
SALTY02435	ndk
SALTY02434	yfgB
SALTY02433	yfgA
SALTY02432	gcpE
SALTY02431	hisS
SALTY02430	yfgM
SALTY02429	yfgL
SALTY02428	engA
SALTY02427	yfgJ
SALTY02422	shdA
SALTY02421	xseA
SALTY02420	guaB
SALTY02419	guaA
SALTY02417	STM2508
SALTY02416	STM2507
SALTY02411	ppx
SALTY02410	ppk
SALTY02409	purN
SALTY02408	purM
SALTY02407	upp
SALTY02406	uraA
SALTY02405	yfgE
SALTY02404	yfgD
SALTY02403	STM2494
SALTY02402	perM
SALTY02401	STM2492
SALTY02400	bcp
SALTY02399	gcvR
SALTY02398	dapA
SALTY02397	nlpB
SALTY02396	purC
SALTY02392	dapE
SALTY02391	yffB
SALTY02390	acrD
SALTY02389	narQ
SALTY02388	aegA
SALTY02386	yffH
SALTY02385	ypfG
SALTY02383	tktB
SALTY02382	talA
SALTY02381	maeB
SALTY02380	eutS
SALTY02378	eutQ
SALTY02377	eutT
SALTY02376	eutD
SALTY02375	eutM
SALTY02374	eutN
SALTY02373	eutE
SALTY02371	eutG
SALTY02370	eutH
SALTY02369	eutA
SALTY02368	eutB
SALTY02367	eutC
SALTY02366	eutL
SALTY02365	eutK
SALTY02361	hemF
SALTY02360	amiA
SALTY02359	STM2449
SALTY02356	STM2446
SALTY02355	ucpA
SALTY02354	cysP
SALTY02353	cysU
SALTY02352	cysW
SALTY02351	cysA
SALTY02350	cysM
SALTY02345	pdxK
SALTY02343	crr
SALTY02342	ptsI
SALTY02341	ptsH
SALTY02340	cysK
SALTY02338	zipA
SALTY02337	lig
SALTY02335	STM2425
SALTY02334	yfeR
SALTY02332	xapA
SALTY02331	xapB
SALTY02330	xapR
SALTY02329	gltX
SALTY02325	nupC
SALTY02324	mntH
SALTY02323	ypeC
SALTY02322	STM2406
SALTY02320	STM2404
SALTY02319	glk
SALTY02318	yfdZ
SALTY02317	ddg
SALTY02316	STM2400
SALTY02315	pgtP
SALTY02314	pgtC
SALTY02313	pgtB
SALTY02312	pgtA
SALTY02311	pgtE
SALTY02310	yfdC
SALTY02309	vacJ
SALTY02308	fadL
SALTY02307	yfcZ
SALTY02306	STM2389
SALTY02305	yfcX
SALTY02304	sixA
SALTY02303	yfcN
SALTY02301	aroC
SALTY02300	mepA
SALTY02298	yfcM
SALTY02297	yfcL
SALTY02295	fabB
SALTY02294	STM2377
SALTY02293	STM2376
SALTY02292	STM2375
SALTY02288	flk
SALTY02287	pdxB
SALTY02286	usg
SALTY02285	truA
SALTY02283	accD
SALTY02282	folC
SALTY02279	purF
SALTY02278	STM2361
SALTY02277	STM2360
SALTY02276	STM2359
SALTY02273	ubiX
SALTY02272	argT
SALTY02271	hisJ
SALTY02270	hisQ
SALTY02269	hisM
SALTY02268	hisP
SALTY02266	yfcG
SALTY02265	yfcF
SALTY02264	yfcE
SALTY02263	STM2346
SALTY02260	STM2343
SALTY02259	STM2342
SALTY02258	STM2341
SALTY02257	STM2340
SALTY02255	pta
SALTY02254	ackA
SALTY02251	yfbT
SALTY02249	STM2332
SALTY02248	yfbQ
SALTY02247	lrhA
SALTY02245	nuoA
SALTY02244	nuoB
SALTY02243	nuoC
SALTY02242	nuoE
SALTY02241	nuoF
SALTY02240	nuoG
SALTY02239	nuoH
SALTY02238	nuoI
SALTY02237	nuoJ
SALTY02236	nuoK
SALTY02235	nuoL
SALTY02234	nuoM
SALTY02233	nuoN
SALTY02230	elaC
SALTY02229	elaA
SALTY02228	elaB
SALTY02227	menF
SALTY02226	menD
SALTY02224	menB
SALTY02223	menC
SALTY02222	menE
SALTY02221	pmrD
SALTY02220	STM2303
SALTY02219	STM2302
SALTY02218	pqaB
SALTY02217	STM2300
SALTY02216	yfbG
SALTY02215	pmrF
SALTY02214	yfbE
SALTY02213	ais
SALTY02212	yfaO
SALTY02210	STM2293
SALTY02209	yfaX
SALTY02208	yfaW
SALTY02207	yfaV
SALTY02206	STM2289
SALTY02204	STM2287
SALTY02203	glpC
SALTY02202	glpB
SALTY02201	glpA
SALTY02200	glpT
SALTY02199	glpQ
SALTY02195	nrdB
SALTY02194	nrdA
SALTY02193	ubiG
SALTY02192	STM2275
SALTY02191	STM2274
SALTY02190	STM2273
SALTY02189	gyrA
SALTY02187	rcsB
SALTY02186	yojN
SALTY02185	ompC
SALTY02184	apbE
SALTY02183	ada
SALTY02182	alkB
SALTY02180	eco
SALTY02179	napF
SALTY02178	napD
SALTY02177	napA
SALTY02176	napG
SALTY02175	napH
SALTY02174	napB
SALTY02173	napC
SALTY02172	ccmA
SALTY02171	ccmH
SALTY02170	narP
SALTY02169	STM2245
SALTY02166	STM2242
SALTY02165	sspH2
SALTY02164	STM2240
SALTY02163	STM2239
SALTY02162	STM2238
SALTY02161	STM2237
SALTY02158	STM2234
SALTY02156	oafA
SALTY02152	yejL
SALTY02149	rplY
SALTY02148	yejH
SALTY02147	rsuA
SALTY02146	bcr
SALTY02145	yejG
SALTY02144	yejF
SALTY02143	yejE
SALTY02139	spr
SALTY02137	yeiR
SALTY02133	setB
SALTY02132	fruF
SALTY02131	fruK
SALTY02130	fruA
SALTY02128	yeiH
SALTY02127	yeiE
SALTY02126	lysP
SALTY02125	cirA
SALTY02122	STM2196
SALTY02119	folE
SALTY02118	yeiB
SALTY02117	galS
SALTY02116	mglB
SALTY02115	mglA
SALTY02114	mglC
SALTY02113	yeiA
SALTY02112	STM2186
SALTY02110	sanA
SALTY02109	cdd
SALTY02107	yohJ
SALTY02095	yohC
SALTY02094	pbpG
SALTY02093	dld
SALTY02091	yehZ
SALTY02090	yehY
SALTY02089	yehX
SALTY02088	yehW
SALTY02086	yehV
SALTY02084	yehT
SALTY02081	yehR
SALTY02080	metG
SALTY02078	yehE
SALTY02073	STM2148
SALTY02072	thiM
SALTY02071	thiD
SALTY02070	yegW
SALTY02066	fbaB
SALTY02065	yegS
SALTY02064	STM2139
SALTY02063	STM2138
SALTY02062	STM2137
SALTY02057	baeR
SALTY02056	baeS
SALTY02055	yegB
SALTY02054	yegO
SALTY02053	yegN
SALTY02052	STM2126
SALTY02050	alkA
SALTY02049	yegE
SALTY02048	udk
SALTY02047	dcd
SALTY02045	yegH
SALTY02044	wza
SALTY02043	wzb
SALTY02042	wzc
SALTY02037	wcaE
SALTY02035	gmd
SALTY02034	wcaG
SALTY02031	manC
SALTY02030	cpsG
SALTY02029	wcaJ
SALTY02027	wcaK
SALTY02024	galF
SALTY02023	rfbB
SALTY02022	rfbD
SALTY02021	rfbA
SALTY02020	rfbC
SALTY02019	rfbI
SALTY02018	rfbF
SALTY02017	rfbG
SALTY02016	rfbH
SALTY02015	rfbJ
SALTY02014	rfbX
SALTY02013	rfbV
SALTY02012	rfbU
SALTY02011	rfbN
SALTY02010	rfbM
SALTY02009	rfbK
SALTY02008	rfbP
SALTY02007	gnd
SALTY02006	udg
SALTY02005	wzzB
SALTY02004	hisI
SALTY02003	hisF
SALTY02002	hisA
SALTY02001	hisH
SALTY02000	hisB
SALTY01999	hisC
SALTY01998	hisD
SALTY01997	hisG
SALTY01996	yeeZ
SALTY01995	yeeY
SALTY01993	sbcB
SALTY01992	sopA
SALTY01991	phsA
SALTY01990	phsB
SALTY01989	phsC
SALTY01988	dacD
SALTY01987	sbmC
SALTY01986	yeeA
SALTY01984	pduX
SALTY01983	pduW
SALTY01978	pduQ
SALTY01977	pduP
SALTY01976	pduO
SALTY01975	pduN
SALTY01973	pduL
SALTY01970	pduH
SALTY01969	pduG
SALTY01968	pduE
SALTY01967	pduD
SALTY01966	pduC
SALTY01963	pduF
SALTY01961	cbiA
SALTY01960	cibB
SALTY01959	cbiC
SALTY01958	cbiD
SALTY01957	cbiE
SALTY01956	cbiT
SALTY01955	cbiF
SALTY01954	cbiG
SALTY01953	cbiH
SALTY01952	cbiJ
SALTY01951	cbiK
SALTY01950	cbiL
SALTY01949	cbiM
SALTY01948	cbiN
SALTY01947	cboQ
SALTY01946	cbiO
SALTY01945	cbiP
SALTY01944	cobU
SALTY01943	cobS
SALTY01942	cobT
SALTY01941	erfK
SALTY01939	STM2011
SALTY01937	amn
SALTY01935	STM2007
SALTY01932	yeeI
SALTY01931	STM1999
SALTY01930	umuD
SALTY01929	umuC
SALTY01928	cspB
SALTY01927	ompS
SALTY01926	STM1994
SALTY01925	yedJ
SALTY01924	dcm
SALTY01923	vsr
SALTY01918	yedP
SALTY01917	yodD
SALTY01916	rcsA
SALTY01911	fliN
SALTY01910	fliM
SALTY01909	fliL
SALTY01908	fliK
SALTY01907	fliJ
SALTY01906	fliI
SALTY01905	fliH
SALTY01904	fliG
SALTY01903	fliF
SALTY01902	fliE
SALTY01901	STM1967
SALTY01898	yedD
SALTY01897	amyA
SALTY01896	fliT
SALTY01895	fliS
SALTY01894	fliD
SALTY01893	fliC
SALTY01892	fliB
SALTY01891	fliA
SALTY01890	fliZ
SALTY01889	fliY
SALTY01888	yedO
SALTY01885	sdiA
SALTY01884	yecF
SALTY01883	STM1948
SALTY01882	uvrY
SALTY01881	uvrC
SALTY01880	pgsA
SALTY01878	STM1940
SALTY01875	tyrP
SALTY01873	ftn
SALTY01872	STM1934
SALTY01871	STM1933
SALTY01870	ftnB
SALTY01869	araH
SALTY01868	otsB
SALTY01867	otsA
SALTY01866	yecG
SALTY01864	flhD
SALTY01863	flhC
SALTY01862	motA
SALTY01861	motB
SALTY01860	cheA
SALTY01859	cheW
SALTY01858	cheM
SALTY01857	cheR
SALTY01856	cheB
SALTY01855	cheY
SALTY01854	cheZ
SALTY01848	argS
SALTY01844	yecO
SALTY01842	yecE
SALTY01841	yecD
SALTY01840	aspS
SALTY01839	ntpA
SALTY01838	yebC
SALTY01837	ruvC
SALTY01836	yebB
SALTY01834	ruvA
SALTY01833	ruvB
SALTY01832	znuB
SALTY01831	znuC
SALTY01830	znuA
SALTY01828	msbB
SALTY01827	pykA
SALTY01825	zwf
SALTY01824	edd
SALTY01823	eda
SALTY01822	purT
SALTY01821	yebG
SALTY01820	yebF
SALTY01819	yebE
SALTY01815	holE
SALTY01805	mig-3
SALTY01804	pagK
SALTY01801	STM1863
SALTY01800	pagO
SALTY01794	STM1856
SALTY01793	sopE2
SALTY01790	yebW
SALTY01789	STM1851
SALTY01787	STM1849
SALTY01785	yebR
SALTY01784	proQ
SALTY01783	prc
SALTY01782	htpX
SALTY01780	kdgR
SALTY01775	cspC
SALTY01774	STM1836
SALTY01773	rrmA
SALTY01772	yebN
SALTY01770	manZ
SALTY01769	manY
SALTY01768	manX
SALTY01766	STM1828
SALTY01764	sdaA
SALTY01762	pabB
SALTY01758	yeaZ
SALTY01756	fadD
SALTY01754	minE
SALTY01753	minD
SALTY01752	minC
SALTY01751	ycgL
SALTY01750	ycgM
SALTY01747	STM1809
SALTY01746	STM1808
SALTY01745	dsbB
SALTY01743	fadR
SALTY01741	dadA
SALTY01740	dadX
SALTY01739	ycgO
SALTY01738	ycgQ
SALTY01737	emtA
SALTY01736	ycgR
SALTY01734	treA
SALTY01733	STM1795
SALTY01731	STM1793
SALTY01730	STM1792
SALTY01729	STM1791
SALTY01728	STM1790
SALTY01727	STM1789
SALTY01726	STM1788
SALTY01725	STM1787
SALTY01724	STM1786
SALTY01723	STM1785
SALTY01721	pth
SALTY01720	ychH
SALTY01719	ychM
SALTY01718	prsA
SALTY01717	ipk
SALTY01716	lolB
SALTY01715	hemA
SALTY01714	prfA
SALTY01713	hemK
SALTY01712	sirC
SALTY01711	ychA
SALTY01710	kdsA
SALTY01709	chaA
SALTY01708	chaB
SALTY01707	ychN
SALTY01705	narL
SALTY01704	narX
SALTY01703	narK
SALTY01702	narG
SALTY01701	narH
SALTY01700	narJ
SALTY01699	narI
SALTY01698	STM1760
SALTY01697	purU
SALTY01696	ychJ
SALTY01695	ychK
SALTY01694	hnr
SALTY01693	galU
SALTY01692	hns
SALTY01691	tdk
SALTY01690	adhE
SALTY01689	ychE
SALTY01687	oppA
SALTY01686	oppB
SALTY01685	oppC
SALTY01684	oppD
SALTY01683	oppF
SALTY01681	yciU
SALTY01680	cls
SALTY01679	yciI
SALTY01678	tonB
SALTY01676	yciB
SALTY01675	yciC
SALTY01674	STM1733
SALTY01673	ompW
SALTY01672	STM1731
SALTY01671	yciE
SALTY01670	yciF
SALTY01669	yciG
SALTY01668	trpA
SALTY01667	trpB
SALTY01666	trpC
SALTY01665	trpD
SALTY01664	trpE
SALTY01662	trpH
SALTY01660	yciL
SALTY01659	btuR
SALTY01658	yciK
SALTY01657	sohB
SALTY01656	yciN
SALTY01655	topA
SALTY01654	cysB
SALTY01653	acnA
SALTY01652	ribA
SALTY01651	pgpB
SALTY01648	pyrF
SALTY01646	osmB
SALTY01645	yciT
SALTY01644	yciR
SALTY01643	rnb
SALTY01641	fabI
SALTY01637	STM1697
SALTY01636	sapF
SALTY01631	pspF
SALTY01630	pspA
SALTY01626	pspE
SALTY01623	tyrR
SALTY01622	tpx
SALTY01621	ycjG
SALTY01620	ycjI
SALTY01619	mppA
SALTY01616	STM1676
SALTY01615	STM1675
SALTY01612	STM1672
SALTY01604	ynaI
SALTY01603	ynaJ
SALTY01602	ydaA
SALTY01601	fnr
SALTY01600	ogt
SALTY01599	ydaL
SALTY01598	STM1657
SALTY01597	STM1656
SALTY01594	STM1653
SALTY01593	ynaF
SALTY01592	nifJ
SALTY01588	ldhA
SALTY01587	ydbH
SALTY01583	acpD
SALTY01582	hrpA
SALTY01579	STM1638
SALTY01578	STM1637
SALTY01577	STM1636
SALTY01576	STM1635
SALTY01575	STM1634
SALTY01574	STM1633
SALTY01573	STM1632
SALTY01572	sseJ
SALTY01571	STM1630
SALTY01570	STM1629
SALTY01569	STM1628
SALTY01568	STM1627
SALTY01567	STM1626
SALTY01566	ydcI
SALTY01565	STM1624
SALTY01564	STM1623
SALTY01562	STM1621
SALTY01561	STM1620
SALTY01558	STM1617
SALTY01557	STM1616
SALTY01553	STM1612
SALTY01552	rimL
SALTY01551	ydcK
SALTY01550	tehA
SALTY01549	tehB
SALTY01545	ydcP
SALTY01544	yncJ
SALTY01543	sifB
SALTY01542	ugtL
SALTY01540	pdgL
SALTY01539	ydcR
SALTY01538	ydcW
SALTY01537	ydcX
SALTY01533	ydcY
SALTY01531	yncA
SALTY01530	yncB
SALTY01529	yncC
SALTY01528	yncD
SALTY01527	STM1586
SALTY01525	ansP
SALTY01523	nhoA
SALTY01522	yddE
SALTY01521	narV
SALTY01520	narW
SALTY01519	narY
SALTY01518	narZ
SALTY01517	narU
SALTY01513	nmpC
SALTY01512	yddG
SALTY01511	fdnG
SALTY01510	fdnH
SALTY01509	fdnI
SALTY01508	adhP
SALTY01507	sfcA
SALTY01505	yddX
SALTY01504	osmC
SALTY01503	STM1562
SALTY01498	STM1557
SALTY01497	STM1556
SALTY01496	STM1555
SALTY01495	STM1554
SALTY01491	STM1549
SALTY01483	STM1541
SALTY01482	STM1540
SALTY01481	STM1539
SALTY01480	STM1538
SALTY01479	STM1537
SALTY01478	STM1536
SALTY01477	STM1535
SALTY01476	STM1534
SALTY01475	STM1533
SALTY01474	STM1532
SALTY01473	STM1531
SALTY01472	STM1530
SALTY01470	STM1528
SALTY01468	yneG
SALTY01464	ydeA
SALTY01462	marR
SALTY01461	marA
SALTY01460	marB
SALTY01459	ydeD
SALTY01457	ydeI
SALTY01456	ydeJ
SALTY01455	STM1513
SALTY01453	ydfG
SALTY01451	ydfZ
SALTY01450	ydfI
SALTY01444	speG
SALTY01443	ynfC
SALTY01441	STM1499
SALTY01440	STM1498
SALTY01439	STM1497
SALTY01438	STM1496
SALTY01437	ynfI
SALTY01432	STM1490
SALTY01431	ynfK
SALTY01430	mlc
SALTY01429	ynfL
SALTY01428	ynfM
SALTY01427	STM1485
SALTY01426	STM1484
SALTY01422	pntB
SALTY01421	pntA
SALTY01420	ydgH
SALTY01418	ydgC
SALTY01417	rstA
SALTY01416	ompN
SALTY01414	rstB
SALTY01412	fumC
SALTY01411	STM1468
SALTY01410	manA
SALTY01409	ydgA
SALTY01408	add
SALTY01407	STM1462
SALTY01406	ydgT
SALTY01405	ydgK
SALTY01400	ydgP
SALTY01398	nth
SALTY01397	ydgR
SALTY01396	gst
SALTY01395	pdxY
SALTY01394	tyrS
SALTY01393	pdxH
SALTY01392	ydhA
SALTY01391	ydhH
SALTY01390	slyB
SALTY01389	STM1444
SALTY01388	ydhI
SALTY01387	ydhJ
SALTY01386	STM1441
SALTY01385	sodC
SALTY01384	ydhF
SALTY01382	ydhM
SALTY01380	gloA
SALTY01379	rnt
SALTY01378	ydhD
SALTY01376	sodB
SALTY01375	purR
SALTY01372	cfa
SALTY01371	ribE
SALTY01356	ssaJ
SALTY01355	ssaI
SALTY01354	ssaH
SALTY01353	ssaG
SALTY01349	sseE
SALTY01348	sseD
SALTY01347	sseC
SALTY01346	sscA
SALTY01345	sseB
SALTY01344	sseA
SALTY01343	ssaE
SALTY01342	ssaD
SALTY01341	ssaC
SALTY01340	ssaB
SALTY01339	ssrA
SALTY01338	ssrB
SALTY01332	ttrB
SALTY01331	ttrC
SALTY01330	ttrA
SALTY01325	pykF
SALTY01324	lpp
SALTY01322	ynhG
SALTY01321	ynhA
SALTY01320	sufS
SALTY01319	sufD
SALTY01318	sufC
SALTY01317	sufB
SALTY01316	sufA
SALTY01315	STM1368
SALTY01313	STM1366
SALTY01312	ydiJ
SALTY01311	ydiK
SALTY01310	ydiL
SALTY01307	ydiB
SALTY01306	aroD
SALTY01305	ydiF
SALTY01303	ydiP
SALTY01302	ydiQ
SALTY01301	ydiR
SALTY01298	ydiD
SALTY01296	ydiA
SALTY01295	aroH
SALTY01294	ydiE
SALTY01293	ydiU
SALTY01292	ydiV
SALTY01290	btuD
SALTY01289	btuE
SALTY01288	btuC
SALTY01287	himA
SALTY01286	pheT
SALTY01285	pheS
SALTY01284	rplT
SALTY01283	rpmI
SALTY01282	infC
SALTY01281	thrS
SALTY01280	rfc
SALTY01274	pfkB
SALTY01271	yniB
SALTY01270	yniC
SALTY01269	ydjM
SALTY01266	katE
SALTY01265	celG
SALTY01264	celF
SALTY01263	celD
SALTY01262	celC
SALTY01261	celB
SALTY01260	celA
SALTY01259	osmE
SALTY01258	nadE
SALTY01257	STM1309
SALTY01256	spy
SALTY01255	astE
SALTY01254	astB
SALTY01253	astD
SALTY01252	astA
SALTY01251	astC
SALTY01250	xthA
SALTY01249	STM1301
SALTY01248	STM1300
SALTY01247	gdhA
SALTY01246	topB
SALTY01245	selD
SALTY01244	ydjA
SALTY01243	sppA
SALTY01242	ansA
SALTY01241	pncA
SALTY01239	yeaA
SALTY01238	gapA
SALTY01236	STM1288
SALTY01235	STM1287
SALTY01234	mipA
SALTY01233	yeaG
SALTY01232	yeaH
SALTY01223	yaoF
SALTY01222	yeaQ
SALTY01221	STM1273
SALTY01220	yoaG
SALTY01219	yeaR
SALTY01218	yeaS
SALTY01217	STM1269
SALTY01215	STM1267
SALTY01213	STM1265
SALTY01211	STM1263
SALTY01210	STM1261
SALTY01209	STM1260
SALTY01208	STM1259
SALTY01207	STM1258
SALTY01206	STM1257
SALTY01205	STM1256
SALTY01204	STM1255
SALTY01203	STM1254
SALTY01202	STM1253
SALTY01201	STM1252
SALTY01197	pagC
SALTY01196	pagD
SALTY01195	STM1243
SALTY01192	envF
SALTY01191	STM1239
SALTY01190	icdA
SALTY01189	ymfC
SALTY01187	ymfB
SALTY01186	trmU
SALTY01184	purB
SALTY01183	phoP
SALTY01182	phoQ
SALTY01181	ycfD
SALTY01179	pepT
SALTY01178	potA
SALTY01177	potB
SALTY01176	sifA
SALTY01175	potC
SALTY01174	potD
SALTY01173	cobB
SALTY01172	ycfX
SALTY01171	ycfW
SALTY01170	ycfV
SALTY01169	ycfU
SALTY01168	mfd
SALTY01167	ycfS
SALTY01163	ndh
SALTY01162	ycfP
SALTY01161	nagZ
SALTY01160	ycfN
SALTY01159	ycfM
SALTY01158	ycfL
SALTY01157	ycfF
SALTY01156	fhuE
SALTY01155	ptsG
SALTY01153	holB
SALTY01152	tmk
SALTY01151	yceG
SALTY01150	pabC
SALTY01149	fabF
SALTY01148	acpP
SALTY01147	fabG
SALTY01146	fabD
SALTY01145	fabH
SALTY01143	rpmF
SALTY01142	yceD
SALTY01141	yceF
SALTY01139	rluC
SALTY01138	rne
SALTY01137	flgL
SALTY01136	flgK
SALTY01135	flgJ
SALTY01134	flgI
SALTY01133	flgH
SALTY01132	flgG
SALTY01131	flgF
SALTY01130	flgE
SALTY01129	flgD
SALTY01128	flgC
SALTY01127	flgB
SALTY01125	flgM
SALTY01124	flgN
SALTY01122	mviM
SALTY01121	yceH
SALTY01120	rimJ
SALTY01119	yceL
SALTY01118	grxB
SALTY01117	yceB
SALTY01116	pyrC
SALTY01115	dinI
SALTY01114	yceP
SALTY01113	solA
SALTY01110	yceI
SALTY01109	yceA
SALTY01108	htrB
SALTY01107	yceE
SALTY01103	mdoG
SALTY01101	ymdC
SALTY01098	csgC
SALTY01097	csgA
SALTY01096	csgB
SALTY01095	csgD
SALTY01094	csgE
SALTY01093	csgF
SALTY01092	csgG
SALTY01091	ycdZ
SALTY01090	ycdY
SALTY01089	ycdX
SALTY01088	ycdW
SALTY01087	STM1133
SALTY01085	STM1131
SALTY01084	STM1130
SALTY01083	STM1129
SALTY01082	STM1128
SALTY01081	STM1127
SALTY01080	phoH
SALTY01079	putP
SALTY01076	ycdC
SALTY01074	wraB
SALTY01072	agp
SALTY01071	scsD
SALTY01070	scsC
SALTY01069	scsB
SALTY01068	scsA
SALTY01067	cbpA
SALTY01066	yccD
SALTY01065	STM1110
SALTY01064	STM1109
SALTY01062	hpaX
SALTY01061	hpaI
SALTY01060	hpaH
SALTY01059	hpaF
SALTY01058	hpaD
SALTY01057	hpaE
SALTY01056	hpaG
SALTY01055	hpaR
SALTY01054	hpaB
SALTY01053	hpaC
SALTY01052	STM1097
SALTY01051	copR
SALTY01050	copS
SALTY01049	pipD
SALTY01047	orfX
SALTY01046	sopB
SALTY01044	STM1089
SALTY01043	pipB
SALTY01042	pipA
SALTY01040	yccK
SALTY01039	yccX
SALTY01037	STM1081
SALTY01036	yccW
SALTY01033	yccT
SALTY01032	mgsA
SALTY01031	helD
SALTY01029	yccS
SALTY01028	yccR
SALTY01027	sulA
SALTY01026	ompA
SALTY01025	ycbG
SALTY01023	fabA
SALTY01021	ymbA
SALTY01020	pqiB
SALTY01017	ycbY
SALTY01016	STM1060
SALTY01015	ycbW
SALTY01014	pyrD
SALTY01013	pepN
SALTY01012	STM1056
SALTY01011	STM1055
SALTY01010	STM1054
SALTY01008	sseI
SALTY01007	STM1050
SALTY01006	STM1049
SALTY01001	sodC
SALTY00991	STM1034
SALTY00984	STM1026
SALTY00980	STM1022
SALTY00979	STM1021
SALTY00978	STM1020
SALTY00973	STM1005
SALTY00972	pncB
SALTY00971	STM1003
SALTY00970	STM1002
SALTY00968	asnS
SALTY00967	ompF
SALTY00966	aspC
SALTY00965	ycbL
SALTY00962	mukB
SALTY00961	mukE
SALTY00960	mukF
SALTY00958	ycbC
SALTY00956	kdsB
SALTY00952	msbA
SALTY00951	ycaI
SALTY00950	himD
SALTY00949	rpsA
SALTY00948	cmk
